"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT1G66230",9.37327875072344e-29,0.568740162536384,0.309,0.098,1.7206527802703e-24,7.31050020286755e-44,0.445374716549985,0.185,0.033,1.3419885222404e-39,9.37327875072344e-29,1.46210004057352e-43,"AT1G66230"
"AT3G18560",7.40115087730252e-44,0.512030428247778,0.206,0.034,1.35862926654642e-39,4.38092394117282e-39,0.446151296458062,0.138,0.021,8.04206207881094e-35,4.38092394117282e-39,1.4802301754605e-43,"AT3G18560"
"AT1G23090",1.23038118210134e-18,0.298761663600103,0.143,0.035,2.25861073598343e-14,3.03620546445727e-40,0.480145570362552,0.149,0.024,5.5735623711042e-36,1.23038118210134e-18,6.07241092891456e-40,"AT1G23090"
"AT1G63220",9.15687129894169e-39,0.485956574342269,0.215,0.041,1.68092686434673e-34,3.15989662379903e-40,0.878766913026417,0.313,0.089,5.80062223230787e-36,9.15687129894169e-39,6.31979324759803e-40,"AT1G63220"
"AT4G13710",2.86762805916081e-20,0.338800644335452,0.184,0.051,5.26410482820151e-16,2.80813170505592e-27,0.880151158623343,0.28,0.1,5.15488737097115e-23,2.86762805916081e-20,5.61626341011184e-27,"AT4G13710"
"AT1G07380",1.45307613880163e-14,0.359201840594971,0.22,0.084,2.66741186799814e-10,2.1185169665373e-20,0.283013584974074,0.109,0.024,3.88896159547252e-16,1.45307613880163e-14,4.23703393307459e-20,"AT1G07380"
"AT3G18280",0,2.70543261620368,0.52,0.01,0,4.88720579553862e-72,3.61018714002404,0.491,0.15,8.97144367887024e-68,4.88720579553862e-72,0,"AT3G18280"
"AT5G66920",5.04645091636197e-288,1.08273875854646,0.462,0.03,9.26376994716567e-284,7.10704110175758e-47,1.31942178663605,0.655,0.349,1.30463953504964e-42,7.10704110175758e-47,1.00929018327234e-287,"AT5G66920"
"AT1G75500",5.39508145165038e-138,3.42952479885683,0.525,0.082,9.9037510207946e-134,4.71745063516517e-95,2.93836754818007,0.469,0.106,8.6598241309727e-91,4.71745063516517e-95,1.07901629033008e-137,"AT1G75500"
"AT2G33310",6.55303933646863e-61,1.77232710889278,0.578,0.214,1.20294143099555e-56,2.52562869487432e-51,1.23191937032371,0.498,0.194,4.6362965951808e-47,2.52562869487432e-51,1.31060786729371e-60,"AT2G33310"
