"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT1G65690",5.04946235052441e-264,0.508823521661526,0.166,0.02,9.26929803685765e-260,1.68619704124498e-125,1.01635026480439,0.228,0.04,3.09535190861342e-121,1.68619704124498e-125,1.00989247010488e-263,"AT1G65690"
"AT3G29034",3.54011203530872e-246,0.303874483544887,0.161,0.02,6.49858366321622e-242,2.50357888910218e-77,0.560581550583294,0.301,0.094,4.59581976672488e-73,2.50357888910218e-77,7.08022407061734e-246,"AT3G29034"
"AT3G50900",3.9778032554678e-233,0.72665535563452,0.323,0.082,7.30205343606223e-229,6.8721144027758e-54,0.266745505561945,0.128,0.027,1.26151404091755e-49,6.8721144027758e-54,7.95560651093471e-233,"AT3G50900"
"AT3G15500",1.8823130311229e-228,0.758683171267048,0.351,0.1,3.4553620312323e-224,6.75266896994578e-120,0.864340375198428,0.354,0.098,1.23958744281295e-115,6.75266896994578e-120,3.76462606224567e-228,"AT3G15500"
"AT1G72060",1.42274710320153e-147,0.555349958711352,0.238,0.067,2.61173685734704e-143,2.92920704047745e-209,0.597620672094888,0.242,0.029,5.37714536420446e-205,1.42274710320153e-147,5.85841408095493e-209,"AT1G72060"
"AT4G36670",9.25718241517598e-192,0.419808770803667,0.267,0.069,1.69934097595385e-187,1.3786870430624e-140,0.481986910677593,0.152,0.017,2.53085580494965e-136,1.3786870430624e-140,1.85143648303523e-191,"AT4G36670"
"AT5G06760",1.29736195225936e-187,0.434426009545699,0.195,0.039,2.38156733576251e-183,9.55982614021125e-95,0.485814702285123,0.231,0.052,1.75489728455858e-90,9.55982614021125e-95,2.59472390451876e-187,"AT5G06760"
"AT2G01610",8.811835375541e-185,0.792785860075531,0.312,0.093,1.61758861988806e-180,2.51599563431005e-152,1.1024719448297,0.239,0.038,4.61861318590297e-148,2.51599563431005e-152,1.76236707510823e-184,"AT2G01610"
"AT5G18130",4.28354084099592e-129,0.252338329187694,0.155,0.034,7.86329592181621e-125,9.81290208359878e-185,0.819084034573994,0.242,0.033,1.80135443548623e-180,4.28354084099592e-129,1.96258041671972e-184,"AT5G18130"
"AT2G17040",2.25796568555644e-174,0.84242581051444,0.243,0.063,4.14494760897596e-170,1.24489092124581e-71,0.696393991315618,0.252,0.073,2.28524626413094e-67,1.24489092124581e-71,4.51593137111293e-174,"AT2G17040"
"AT3G11260",6.03339347724298e-50,0.266558747795876,0.149,0.059,1.10755004061749e-45,6.66501736182918e-131,0.954870621168839,0.372,0.1,1.22349723711098e-126,6.03339347724298e-50,1.33300347236586e-130,"AT3G11260"
"AT1G29290",2.29609032386396e-127,0.277406099401939,0.109,0.018,4.21493300751708e-123,1.15704591001257e-69,0.682602797172097,0.146,0.029,2.12398917701007e-65,1.15704591001257e-69,4.59218064772784e-127,"AT1G29290"
"AT5G53830",3.32805499068006e-95,0.30597986307462,0.133,0.033,6.10931054639139e-91,8.36233615224182e-119,0.392404077056057,0.189,0.03,1.53507404746703e-114,3.32805499068006e-95,1.67246723044835e-118,"AT5G53830"
"AT3G49790",2.73518638403495e-110,0.358269807847179,0.267,0.098,5.02098164517297e-106,2.51968892498266e-115,0.549437652292065,0.338,0.089,4.62539295959067e-111,2.73518638403495e-110,5.03937784996542e-115,"AT3G49790"
"AT3G02800",6.89672950680792e-96,0.446355244316555,0.215,0.073,1.26603263556473e-91,1.58262705731028e-84,0.401070026104872,0.295,0.086,2.90522848910448e-80,1.58262705731028e-84,1.37934590136158e-95,"AT3G02800"
"AT3G49120",2.62555162491844e-40,0.265281599879462,0.16,0.07,4.81972511786277e-36,9.45313572575075e-30,0.568133035740724,0.222,0.096,1.73531212517607e-25,9.45313572575075e-30,5.25110324983688e-40,"AT3G49120"
"AT5G46295",0,1.27507520891344,0.494,0.087,0,1.47917143485294e-135,0.619253831546545,0.438,0.123,2.71531500295953e-131,1.47917143485294e-135,0,"AT5G46295"
"AT2G15960",0,1.58777525916783,0.865,0.561,0,7.04683396307186e-162,1.9688035529675,0.799,0.402,1.2935873106011e-157,7.04683396307186e-162,0,"AT2G15960"
"AT5G20250",7.05260625988475e-243,1.05101389132394,0.657,0.313,1.29464693112704e-238,2.80527337580863e-136,1.34737396092394,0.735,0.359,5.14964033597191e-132,2.80527337580863e-136,1.41052125197689e-242,"AT5G20250"
"AT2G32150",6.66800415316442e-232,0.980507403321639,0.894,0.574,1.22404552239639e-227,1.80242664983801e-138,1.58903734807271,0.756,0.36,3.30871460110763e-134,1.80242664983801e-138,1.33360083063277e-231,"AT2G32150"
