"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT4G39840",5.73002482654284e-263,0.861892483731525,0.718,0.241,1.05186065740847e-258,0,0.785406747989156,0.834,0.494,0,5.73002482654284e-263,0,"AT4G39840"
"AT2G22080",7.36793017906669e-254,1.02680644861508,0.84,0.39,1.35253094297127e-249,0,0.942655418906091,0.829,0.415,0,7.36793017906669e-254,0,"AT2G22080"
"AT2G31090",2.50452695249794e-245,1.07241913599144,0.861,0.494,4.59756012670046e-241,0,0.881851007733895,0.743,0.359,0,2.50452695249794e-245,0,"AT2G31090"
"AT2G31390",1.05277908467585e-241,0.513911230673543,0.479,0.117,1.93258656573945e-237,0,0.892435396110552,0.751,0.363,0,1.05277908467585e-241,0,"AT2G31390"
"AT4G12730",8.26039230540914e-231,0.823773421260337,0.582,0.2,1.51636021550396e-226,0,0.676282190670682,0.575,0.241,0,8.26039230540914e-231,0,"AT4G12730"
"AT4G00180",7.75016849292238e-225,1.02172018904204,0.67,0.272,1.42269843024576e-220,0,0.914982614129317,0.826,0.476,0,7.75016849292238e-225,0,"AT4G00180"
"AT2G45190",1.57260032006066e-217,1.3740194946737,0.675,0.287,2.88682240753536e-213,0,1.15419145209551,0.824,0.471,0,1.57260032006066e-217,0,"AT2G45190"
"AT1G78820",2.45140509171279e-208,0.819905092411916,0.501,0.155,4.50004432685717e-204,0,0.704132226255207,0.415,0.06,0,2.45140509171279e-208,0,"AT1G78820"
"AT3G47295",1.44967564394499e-189,0.917376126396903,0.592,0.22,2.66116957958983e-185,0,1.2682541710672,0.771,0.233,0,1.44967564394499e-189,0,"AT3G47295"
"AT3G56400",1.14339967454423e-163,0.8217545019114,0.597,0.254,2.09893878256083e-159,0,1.35670884053992,0.667,0.148,0,1.14339967454423e-163,0,"AT3G56400"
"AT1G61900",5.64709816736263e-160,0.580187270661539,0.557,0.227,1.03663781058276e-155,0,0.580237082651411,0.647,0.319,0,5.64709816736263e-160,0,"AT1G61900"
"AT3G49220",1.25625400064321e-157,0.531954381272524,0.474,0.167,2.30610546898075e-153,0,0.943112011597844,0.732,0.325,0,1.25625400064321e-157,0,"AT3G49220"
"AT5G47730",1.62597227939093e-158,0.394212417627711,0.449,0.138,2.98479731327792e-154,5.407928438439e-297,0.502288899594585,0.56,0.26,9.92733423444247e-293,1.62597227939093e-158,1.08158568768775e-296,"AT5G47730"
"AT1G79160",1.06981606248252e-239,1.24718244247269,0.591,0.181,1.96386134589916e-235,3.09626125319229e-292,0.800004988749099,0.506,0.201,5.68380678248508e-288,1.06981606248252e-239,6.19252250638441e-292,"AT1G79160"
"AT5G42570",3.9526637677634e-130,0.855717464852521,0.844,0.483,7.25590487848328e-126,1.49577147941108e-275,0.502457086765703,0.776,0.458,2.74578770475491e-271,3.9526637677634e-130,2.99154295882182e-275,"AT5G42570"
"AT3G57550",2.81343655405607e-173,0.650483457728055,0.634,0.275,5.16462548228073e-169,2.91697509691882e-272,0.534845057839237,0.738,0.427,5.35469118541388e-268,2.81343655405607e-173,5.83395019383759e-272,"AT3G57550"
