"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT4G33220",3.87802950133019e-209,0.504843892066817,0.367,0.053,6.1272866121017e-205,0,1.18792919004109,0.843,0.188,0,3.87802950133019e-209,0,"AT4G33220"
"AT4G02150",5.442492945787e-209,1.0285966769084,0.565,0.139,8.59913885434347e-205,0,0.916468670707797,0.691,0.308,0,5.442492945787e-209,0,"AT4G02150"
"AT1G34640",1.91797637429582e-208,0.431931984405661,0.379,0.057,3.03040267138739e-204,0,0.594850506472947,0.602,0.12,0,1.91797637429582e-208,0,"AT1G34640"
"AT5G43760",3.78914613415131e-203,1.10713658533416,0.739,0.237,5.98685089195908e-199,0,1.20321019655968,0.872,0.23,0,3.78914613415131e-203,0,"AT5G43760"
"AT2G46160",1.06393914176508e-201,0.853222541087145,0.64,0.162,1.68102384398883e-197,0,1.04270628710628,0.704,0.132,0,1.06393914176508e-201,0,"AT2G46160"
"AT4G21620",7.47978469602136e-200,0.911067917064549,0.541,0.111,1.18180598197138e-195,0,0.52450154000145,0.63,0.179,0,7.47978469602136e-200,0,"AT4G21620"
"AT2G36026",3.68103829137039e-195,0.612491557527792,0.439,0.085,5.81604050036521e-191,0,0.641772531264817,0.576,0.168,0,3.68103829137039e-195,0,"AT2G36026"
"AT2G32690",2.66205689451162e-190,0.463697155812797,0.496,0.096,4.20604989332836e-186,0,0.423606307090296,0.631,0.174,0,2.66205689451162e-190,0,"AT2G32690"
"AT1G24020",1.55688899856098e-186,0.695905210500272,0.455,0.085,2.45988461772636e-182,0,0.623426716828003,0.789,0.325,0,1.55688899856098e-186,0,"AT1G24020"
"AT5G18700",3.34545043951388e-166,0.625918775395841,0.432,0.094,5.28581169443193e-162,0,0.612397843289904,0.642,0.245,0,3.34545043951388e-166,0,"AT5G18700"
"AT2G36050",3.71889823376022e-165,0.686128304649893,0.502,0.128,5.87585920934115e-161,0,0.693828496722274,0.591,0.154,0,3.71889823376022e-165,0,"AT2G36050"
"AT2G46225",4.49513278091083e-158,0.557429214320581,0.486,0.115,7.10230979383911e-154,0,0.898082430970283,0.822,0.342,0,4.49513278091083e-158,0,"AT2G46225"
"AT3G01860",7.79461439741322e-158,0.538757263279536,0.421,0.086,1.23154907479129e-153,0,0.673568816837309,0.686,0.244,0,7.79461439741322e-158,0,"AT3G01860"
"AT3G16370",1.1585236728959e-157,0.497355256077449,0.466,0.099,1.83046740317553e-153,0,0.592510671626733,0.698,0.195,0,1.1585236728959e-157,0,"AT3G16370"
"AT1G78210",1.13127448846835e-156,0.741803408873523,0.577,0.163,1.78741369178e-152,0,0.412377785536326,0.514,0.133,0,1.13127448846835e-156,0,"AT1G78210"
"AT2G22080",1.45355325016187e-153,0.949963930265548,0.878,0.396,2.29661413525576e-149,0,1.51494351062994,0.929,0.424,0,1.45355325016187e-153,0,"AT2G22080"
"AT3G18490",2.91557652035148e-152,1.47093315901081,0.786,0.386,4.60661090215534e-148,0,0.941106077374875,0.835,0.392,0,2.91557652035148e-152,0,"AT3G18490"
"AT5G54530",4.42457644640849e-144,0.754049275091651,0.487,0.132,6.99083078532541e-140,0,0.820150693404683,0.591,0.219,0,4.42457644640849e-144,0,"AT5G54530"
"AT1G71695",5.54980547375816e-131,0.936851581558047,0.576,0.189,8.7686926485379e-127,0,1.14313208058231,0.878,0.33,0,5.54980547375816e-131,0,"AT1G71695"
"AT3G46540",5.87976650705244e-128,0.595166732357268,0.502,0.147,9.29003108114285e-124,0,0.918008645907954,0.751,0.367,0,5.87976650705244e-128,0,"AT3G46540"
"AT3G19910",8.78431165966831e-124,0.91468148474363,0.826,0.432,1.38792124222759e-119,0,0.872024808316281,0.829,0.431,0,8.78431165966831e-124,0,"AT3G19910"
"AT1G75580",1.40542600587209e-108,0.669231383246085,0.507,0.168,2.22057308927789e-104,0,0.456428985613036,0.419,0.081,0,1.40542600587209e-108,0,"AT1G75580"
"AT1G79160",1.44939881060151e-106,0.644849378611249,0.558,0.188,2.29005012075039e-102,0,0.874498322047549,0.604,0.205,0,1.44939881060151e-106,0,"AT1G79160"
"AT3G47295",6.31658569101589e-82,1.11979568048758,0.538,0.226,9.98020539180511e-78,0,1.69429528618558,0.756,0.251,0,6.31658569101589e-82,0,"AT3G47295"
"AT4G18570",6.32542061395341e-184,0.725669046900493,0.475,0.104,9.99416457004639e-180,8.58824736222207e-301,0.902956093788774,0.798,0.445,1.35694308323109e-296,6.32542061395341e-184,1.71764947244434e-300,"AT4G18570"
"AT2G26910",6.63508157628015e-132,0.467765768544606,0.432,0.108,1.04834288905226e-127,8.92805684239607e-299,0.658690186679359,0.79,0.395,1.41063298109858e-294,6.63508157628015e-132,1.78561136847918e-298,"AT2G26910"
"AT3G03680",2.69933889787042e-298,0.586369215782131,0.397,0.046,4.26495545863526e-294,1.37957232922866e-256,0.603852379926862,0.495,0.171,2.17972428018129e-252,1.37957232922866e-256,5.39867779574067e-298,"AT3G03680"
"AT4G15620",1.23198339206514e-235,1.29240316917607,0.525,0.096,1.94653375946292e-231,1.51616184523522e-294,0.651432480787625,0.611,0.197,2.39553571547165e-290,1.23198339206514e-235,3.03232369047039e-294,"AT4G15620"
"AT3G17680",5.0691735861408e-142,1.17062643184167,0.565,0.171,8.00929426610246e-138,1.86047702805233e-281,0.802554996552401,0.613,0.228,2.93955370432269e-277,5.0691735861408e-142,3.7209540561043e-281,"AT3G17680"
"AT5G41810",5.06951695643867e-276,0.815350933827135,0.567,0.098,8.0098367911731e-272,5.21538465744877e-258,0.3298514143461,0.463,0.132,8.24030775876905e-254,5.21538465744877e-258,1.01390339128768e-275,"AT5G41810"
"AT4G30470",2.73641400340967e-272,0.955847688443028,0.507,0.08,4.32353412538728e-268,1.46866003975752e-187,0.404368100397348,0.475,0.174,2.32048286281689e-183,1.46866003975752e-187,5.47282800681925e-272,"AT4G30470"
"AT1G19980",7.66674524664142e-156,0.8077481427007,0.505,0.137,1.21134574896934e-151,1.46273930991197e-263,0.422681832148346,0.446,0.138,2.31112810966092e-259,7.66674524664142e-156,2.92547861982383e-263,"AT1G19980"
"AT1G61900",6.53663559804573e-94,0.683883701829016,0.554,0.231,1.03278842449123e-89,1.32037039530056e-259,0.592181680861604,0.689,0.327,2.08618522457489e-255,6.53663559804573e-94,2.64074079060089e-259,"AT1G61900"
"AT2G02470",8.94635626324894e-78,0.576935275293311,0.626,0.303,1.41352428959333e-73,4.78673956330577e-256,0.804247999802324,0.774,0.462,7.56304851002311e-252,8.94635626324894e-78,9.57347912661084e-256,"AT2G02470"
"AT2G07170",5.43924838588272e-255,0.51545817995344,0.374,0.048,8.5940124496947e-251,1.10679443137047e-226,0.487571616121128,0.558,0.225,1.74873520156534e-222,1.10679443137047e-226,1.08784967717643e-254,"AT2G07170"
"AT1G75060",5.6275479209555e-152,0.51809974460041,0.401,0.086,8.89152571510969e-148,1.58374228348751e-254,0.657969181881453,0.707,0.35,2.50231280791027e-250,5.6275479209555e-152,3.16748456697477e-254,"AT1G75060"
"AT3G02210",1.13513533434776e-155,0.478927185549317,0.397,0.084,1.79351382826946e-151,1.75595862295908e-250,0.643172057605489,0.756,0.42,2.77441462427535e-246,1.13513533434776e-155,3.51191724591809e-250,"AT3G02210"
"AT2G36870",8.24331432762062e-105,1.02118343723417,0.565,0.231,1.30244366376406e-100,4.53560817557697e-243,1.02285935983899,0.544,0.219,7.16626091741161e-239,8.24331432762062e-105,9.07121635115294e-243,"AT2G36870"
"AT3G57860",1.86354363482081e-182,0.775133905337242,0.491,0.109,2.94439894301688e-178,2.24045444498238e-241,0.885283376319919,0.667,0.311,3.53991802307217e-237,1.86354363482081e-182,4.48090888996475e-241,"AT3G57860"
"AT3G61550",1.62973621367307e-240,0.613866370444695,0.43,0.065,2.57498321760345e-236,6.37138601819714e-211,0.34848514625083,0.451,0.145,1.00667899087515e-206,6.37138601819714e-211,3.25947242734589e-240,"AT3G61550"
"AT5G08120",7.63363683868481e-77,0.507015285840192,0.563,0.252,1.2061146205122e-72,2.6754419615617e-236,0.559753897233321,0.681,0.341,4.22719829926749e-232,7.63363683868481e-77,5.35088392312294e-236,"AT5G08120"
"AT2G17230",1.00510478876385e-192,1.16523611976472,0.511,0.121,1.58806556624689e-188,3.6553274782113e-226,0.890466301089227,0.666,0.346,5.77541741557385e-222,1.00510478876385e-192,7.31065495642196e-226,"AT2G17230"
"AT1G75680",1.21050124029182e-118,0.707359806751471,0.633,0.251,1.91259195966107e-114,4.33285040903684e-218,0.527678818498685,0.741,0.408,6.8459036462782e-214,1.21050124029182e-118,8.66570081807366e-218,"AT1G75680"
"AT1G14380",3.61490613294318e-148,0.845167618300304,0.572,0.181,5.71155169005022e-144,1.0534380501186e-216,0.672058596494771,0.721,0.404,1.66443211918738e-212,3.61490613294318e-148,2.10687610023721e-216,"AT1G14380"
"AT1G10780",1.60796388229337e-188,1.02488019249526,0.439,0.088,2.54058293402352e-184,2.29446100755101e-211,0.773275618749062,0.608,0.289,3.6252483919306e-207,1.60796388229337e-188,4.58892201510215e-211,"AT1G10780"
"AT5G47060",5.61822439930257e-78,0.575827995811862,0.541,0.238,8.87679455089806e-74,9.49436458679978e-210,0.538255525647157,0.669,0.327,1.50010960471436e-205,5.61822439930257e-78,1.89887291735995e-209,"AT5G47060"
"AT2G36410",2.34867464070321e-96,0.534014893302218,0.536,0.198,3.71090593231107e-92,3.60694675769363e-209,0.477329075825089,0.665,0.324,5.69897587715593e-205,2.34867464070321e-96,7.21389351538711e-209,"AT2G36410"
"AT5G57410",2.07190916065286e-139,0.647470107918374,0.516,0.147,3.27361647383152e-135,2.0264464811986e-206,0.624432789901153,0.695,0.38,3.20178544029379e-202,2.07190916065286e-139,4.05289296239731e-206,"AT5G57410"
"AT4G14770",5.49518568579677e-158,0.627830936150594,0.451,0.107,8.6823933835589e-154,2.43776692803418e-199,0.714247592536563,0.606,0.3,3.851671746294e-195,5.49518568579677e-158,4.87553385606824e-199,"AT4G14770"
"AT3G11650",7.42018644722243e-150,0.666112448880477,0.475,0.123,1.17238945866114e-145,3.02408037713951e-199,0.488515942500977,0.557,0.248,4.77804699588043e-195,7.42018644722243e-150,6.04816075427912e-199,"AT3G11650"
"AT5G23820",4.75027714339669e-142,1.1526733139614,0.59,0.178,7.50543788656677e-138,4.51891613234493e-198,0.637139870717673,0.905,0.584,7.139887489105e-194,4.75027714339669e-142,9.03783226469006e-198,"AT5G23820"
"AT3G50530",1.51565005288002e-127,0.452431683471065,0.41,0.1,2.39472708355043e-123,5.8209977728308e-198,0.444793508267261,0.622,0.299,9.19717648107267e-194,1.51565005288002e-127,1.16419955456617e-197,"AT3G50530"
"AT2G41710",3.58731594746572e-89,0.506452716840641,0.541,0.209,5.66795919699584e-85,3.18761858963367e-180,0.455989793552367,0.625,0.315,5.0364373716212e-176,3.58731594746572e-89,6.3752371792675e-180,"AT2G41710"
