"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT3G04630",8.64396966373535e-150,1.77261792374716,0.952,0.648,1.36574720687019e-145,2.18109212690002e-28,1.30716429605901,0.794,0.463,3.44612556050203e-24,2.18109212690002e-28,1.72879393274703e-149,"AT3G04630"
"AT1G27680",1.91472196926537e-146,0.6922243909368,0.38,0.068,3.02526071143928e-142,2.26829767105326e-39,0.817186446895468,0.66,0.248,3.58391032026415e-35,2.26829767105326e-39,3.82944393853069e-146,"AT1G27680"
"AT1G53500",3.90036330882924e-139,0.935006085915261,0.517,0.135,6.1625740279502e-135,9.17264350539724e-31,0.865600724396856,0.61,0.264,1.44927767385276e-26,9.17264350539724e-31,7.80072661765839e-139,"AT1G53500"
"AT1G17200",1.09051645008783e-137,0.731943840120366,0.483,0.101,1.72301599113876e-133,3.25776976891371e-43,0.580579968411438,0.809,0.235,5.14727623488367e-39,3.25776976891371e-43,2.18103290017565e-137,"AT1G17200"
"AT1G51500",1.16974995181949e-137,0.587024056133353,0.4,0.074,1.8482049238748e-133,3.36068610181989e-58,0.944399410359872,0.631,0.155,5.30988404087542e-54,3.36068610181989e-58,2.33949990363894e-137,"AT1G51500"
"AT1G03590",8.1604182959061e-137,0.958109052753007,0.501,0.125,1.28934609075316e-132,2.9289487868551e-38,0.890356628417961,0.83,0.461,4.62773908323106e-34,2.9289487868551e-38,1.63208365918118e-136,"AT1G03590"
"AT4G21750",4.52782839207219e-136,0.683779487897191,0.453,0.092,7.15396885947407e-132,1.65747729772465e-51,0.933636725629555,0.773,0.224,2.61881413040494e-47,1.65747729772465e-51,9.05565678414446e-136,"AT4G21750"
"AT4G39330",1.49921667780477e-131,0.636965778489016,0.471,0.099,2.36876235093154e-127,5.84411270120628e-30,0.432783033366851,0.745,0.253,9.23369806790593e-26,5.84411270120628e-30,2.9984333556095e-131,"AT4G39330"
"AT1G49430",1.29988195343845e-130,0.725099930535022,0.423,0.086,2.05381348643275e-126,1.82957875748037e-47,0.832893101409725,0.773,0.227,2.89073443681899e-43,1.82957875748037e-47,2.59976390687693e-130,"AT1G49430"
"AT1G11260",2.73080431096923e-126,1.54663136239756,0.686,0.248,4.31467081133138e-122,5.06059491651628e-86,2.40414281541416,0.709,0.163,7.99573996809573e-82,5.06059491651628e-86,5.46160862193846e-126,"AT1G11260"
"AT4G21620",3.65489485684003e-125,0.595599944786005,0.501,0.114,5.77473387380725e-121,5.43632785117871e-71,1.80265721365785,0.759,0.199,8.58939800486237e-67,5.43632785117871e-71,7.30978971368019e-125,"AT4G21620"
"AT4G04890",7.5629113242222e-125,0.713943494293697,0.414,0.085,1.19493998922711e-120,6.35908978073801e-27,0.365499468936509,0.631,0.211,1.00473618535661e-22,6.35908978073801e-27,1.51258226484448e-124,"AT4G04890"
"AT2G45970",4.27170548145617e-123,1.08389601952729,0.4,0.088,6.74929466070075e-119,2.91963577384822e-53,1.44781059013467,0.617,0.183,4.61302452268018e-49,2.91963577384822e-53,8.54341096291235e-123,"AT2G45970"
"AT3G23730",1.15167541832178e-122,3.26664905632501,0.664,0.255,1.81964716094841e-118,3.17879270929539e-39,1.88236120948214,0.801,0.386,5.02249248068672e-35,3.17879270929539e-39,2.30335083664352e-122,"AT3G23730"
"AT4G39840",3.95504389407361e-122,1.06702916493404,0.705,0.25,6.2489693526363e-118,4.5001473206011e-24,0.947058580124468,0.83,0.521,7.11023276654974e-20,4.5001473206011e-24,7.91008778814702e-122,"AT4G39840"
"AT1G41830",4.10900401019725e-119,1.12480744756752,0.547,0.163,6.49222633611165e-115,3.89650666799104e-111,1.61436794969194,0.851,0.199,6.15648053542585e-107,3.89650666799104e-111,8.21800802039454e-119,"AT1G41830"
"AT2G18876",5.3609922373486e-118,1.10043841422339,0.613,0.224,8.47036773501079e-114,1.73126804026893e-38,0.690915423796211,0.546,0.176,2.73540350362492e-34,1.73126804026893e-38,1.07219844746974e-117,"AT2G18876"
"AT5G43760",6.39723242000853e-117,0.894787466730285,0.689,0.239,1.01076272236135e-112,2.03329859981952e-84,2.14913301403815,0.901,0.26,3.21261178771484e-80,2.03329859981952e-84,1.2794464840017e-116,"AT5G43760"
"AT1G72970",1.31142255401394e-113,0.969218502280538,0.439,0.104,2.07204763534202e-109,3.08525900768962e-71,1.72292472795015,0.844,0.271,4.8747092321496e-67,3.08525900768962e-71,2.62284510802795e-113,"AT1G72970"
"AT4G17940",1.3640741702161e-108,1.3841296927128,0.753,0.383,2.15523718894143e-104,1.73216199193783e-50,2.01133533364727,0.936,0.564,2.73681594726178e-46,1.73216199193783e-50,2.72814834043216e-108,"AT4G17940"
"AT3G47800",5.0515984425664e-106,1.39171406532665,0.634,0.249,7.98152553925491e-102,6.73163677079853e-47,1.55821278857922,0.773,0.345,1.06359860978617e-42,6.73163677079853e-47,1.01031968851327e-105,"AT3G47800"
"AT5G65930",2.16619679033214e-102,0.755765381654661,0.494,0.155,3.42259092872478e-98,6.78295745589657e-32,0.730784630882499,0.73,0.397,1.07170727803166e-27,6.78295745589657e-32,4.33239358066431e-102,"AT5G65930"
"AT5G13490",5.7934406608559e-97,0.644869138504575,0.437,0.12,9.15363624415233e-93,2.26019661349058e-42,1.03079311902029,0.83,0.426,3.57111064931512e-38,2.26019661349058e-42,1.15868813217118e-96,"AT5G13490"
"AT5G45670",5.14295843454221e-92,0.491583031533898,0.405,0.097,8.12587432657669e-88,9.58427296622165e-42,0.78693381882732,0.83,0.264,1.51431512866302e-37,9.58427296622165e-42,1.02859168690844e-91,"AT5G45670"
"AT5G57655",2.21948296832097e-89,1.21047024462458,0.689,0.345,3.50678308994714e-85,1.68209419442548e-46,1.13262950369844,0.879,0.575,2.65770882719226e-42,1.68209419442548e-46,4.4389659366419e-89,"AT5G57655"
"AT4G21740",4.69392377931725e-84,0.748835032343086,0.469,0.161,7.41639957132125e-80,5.86086076837112e-52,0.731671130955083,0.411,0.08,9.26016001402637e-48,5.86086076837112e-52,9.38784755863444e-84,"AT4G21740"
"AT1G08920",4.10610576364862e-82,0.921214677047237,0.451,0.15,6.48764710656482e-78,1.16436002379468e-71,1.35931880378074,0.66,0.146,1.83968883759559e-67,1.16436002379468e-71,8.21221152729734e-82,"AT1G08920"
"AT2G42840",6.24788759182937e-82,1.75064912496213,0.513,0.173,9.8716623950904e-78,4.00683780601823e-34,1.76669749795836,0.745,0.337,6.33080373350881e-30,4.00683780601823e-34,1.24957751836588e-81,"AT2G42840"
"AT5G42570",4.56046872580576e-78,1.06002896512238,0.851,0.49,7.2055405867731e-74,1.75783656587976e-20,0.644653699948358,0.801,0.482,2.77738177409002e-16,1.75783656587976e-20,9.12093745161156e-78,"AT5G42570"
"AT3G13450",7.57535855001889e-61,0.607530196656,0.542,0.237,1.19690665090298e-56,5.40120908814172e-76,1.06074938502371,0.702,0.18,8.53391035926392e-72,7.57535855001889e-61,1.08024181762835e-75,"AT3G13450"
"AT1G79160",3.2994166337332e-73,0.685022265973947,0.524,0.19,5.21307828129845e-69,1.68039376940679e-32,1.03479018038557,0.603,0.224,2.65502215566273e-28,1.68039376940679e-32,6.59883326746645e-73,"AT1G79160"
"AT1G78570",4.513291376176e-71,0.767267223974377,0.462,0.161,7.13100037435808e-67,6.07607064710477e-47,1.14625368450993,0.66,0.2,9.60019162242554e-43,6.07607064710477e-47,9.02658275235205e-71,"AT1G78570"
"AT3G54690",9.24145961816179e-71,0.798891790417133,0.503,0.2,1.46015061966956e-66,1.68801159134997e-36,0.979299668174938,0.709,0.329,2.66705831433295e-32,1.68801159134997e-36,1.84829192363234e-70,"AT3G54690"
"AT1G20575",8.92687361816398e-62,0.575250198163695,0.565,0.263,1.41044603166991e-57,2.64688257764074e-34,0.884576113618279,0.801,0.47,4.18207447267237e-30,2.64688257764074e-34,1.78537472363282e-61,"AT1G20575"
